total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
11,6,5,11735.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
103,61,42,104076990.0,0.6885245901639344,3,1,44,100,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
49,24,25,115111386.0,1.0416666666666667,0,0,25,49,0,0,0,0,0,0,0,0,2.1718094854665377e-07,1.042468553023938e-07,1.1293409324425997e-07,4.04651543332e-05,3.10134394524e-05,9.4517148807e-06,4,4,0,17,2,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
48,24,24,116457992.0,1.0,0,0,25,48,0,0,0,0,0,0,0,0,2.146696810640527e-07,1.0304144691074529e-07,1.116282341533074e-07,3.50856126731e-05,4.3964350681e-06,3.06891776049e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
11,6,5,13335.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
126,64,62,116798172.0,0.96875,0,0,65,126,0,0,0,0,0,0,0,0,5.565155591647445e-07,2.739768906657204e-07,2.825386684990241e-07,5.75522705954e-05,4.78774616438e-05,9.6748089516e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
77,38,39,110033691.0,1.0263157894736843,0,0,39,77,0,0,0,0,0,0,0,0,3.5443689696822045e-07,1.7267438570246636e-07,1.8176251126575408e-07,5.22203694866e-05,4.35684739504e-05,8.6518955362e-06,4,4,0,31,0,0,0,0,0,3,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,1.5,2,0,normal
11,6,5,42850.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1720,945,775,119969977.0,0.8201058201058201,0,0,960,1720,0,0,0,0,0,0,0,0,8.0020020342e-06,3.9843301795e-06,4.0176718546e-06,0.0006123281994127,0.0002629657918497,0.000349362407563,0,0,0,960,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
11,6,5,19522.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
11,6,5,29416.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
48,23,25,119959427.0,1.0869565217391304,0,0,24,48,0,0,0,0,0,0,0,0,2.000676445378486e-07,1.000338222689243e-07,1.000338222689243e-07,3.40448441788e-05,4.2847820538e-06,2.9760062125e-05,4,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
11,6,5,6598.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
11,6,5,10249.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1712,957,755,119805104.0,0.7889237199582028,0,0,958,1712,0,0,0,0,0,0,0,0,7.9963204238e-06,3.9898133221e-06,4.0065071017e-06,0.0006110424143532,0.0002633276792614,0.0003477147350917,1,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
11,6,5,5134.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
104,52,52,114171328.0,1.0,0,0,53,104,0,0,0,0,0,0,0,0,4.6421462313200054e-07,2.2772792832890585e-07,2.364866948030945e-07,4.61499405525e-05,3.75575906413e-05,8.5923499111e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
43,21,22,119963131.0,1.0476190476190477,0,0,22,43,0,0,0,0,0,0,0,0,1.833896782837387e-07,9.169483914186936e-08,9.169483914186936e-08,2.34071916645e-05,3.1676398976e-06,2.02395517669e-05,6,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
48,24,24,119149644.0,1.0,0,0,25,48,0,0,0,0,0,0,0,0,2.098201820896754e-07,1.007136874030442e-07,1.0910649468663121e-07,3.42930105607e-05,4.2971173291e-06,2.99958932315e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
1740,956,784,119741818.0,0.8200836820083682,0,0,957,1740,0,0,0,0,0,0,0,0,7.9921953414e-06,3.99192202e-06,4.0002733213e-06,0.0006113152549596,0.000263466853326,0.0003478484016335,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1726,952,774,119820800.0,0.8130252100840336,0,0,960,1726,0,0,0,0,0,0,0,0,8.0119645337e-06,3.989290674e-06,4.0226738596e-06,0.0006130905485525,0.0002632931844888,0.0003497973640636,0,0,0,960,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
103,51,52,99997259.0,1.0196078431372548,0,0,53,103,0,0,0,0,0,0,0,0,5.300145276982042e-07,2.600071267953455e-07,2.700074009028588e-07,5.37514733278e-05,9.7502672548e-06,4.4001206073e-05,4,4,0,45,0,0,0,0,3,5,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
60,26,34,37344583.0,1.3076923076923077,3,1,21,57,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
118,58,60,119989496.0,1.0344827586206895,0,0,63,118,0,0,0,0,0,0,0,0,5.250459590229466e-07,2.583559480906562e-07,2.666900109322903e-07,5.48714697493e-05,8.6340891039e-06,4.62373806453e-05,4,5,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
41,20,21,96577271.0,1.05,0,0,21,41,0,0,0,0,0,0,0,0,2.174424663542213e-07,1.0354403159724817e-07,1.1389843475697301e-07,2.89923288472e-05,3.8621923785e-06,2.51301364686e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
93,42,51,118036099.0,1.2142857142857142,0,0,51,93,0,0,0,0,0,0,0,0,4.320712089951397e-07,2.1179961225251945e-07,2.2027159674262025e-07,4.27919936594e-05,3.55823348584e-05,7.209658801e-06,5,4,0,42,0,0,0,0,3,3,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
41,15,26,83132844.0,1.7333333333333334,3,0,24,39,0,0,0,0,1,0,0,0,2.6463668198335665e-07,8.420258063106804e-08,1.8043410135228866e-07,7.85249209085e-05,8.5886632243e-06,6.99362576841e-05,1,1,0,20,0,0,0,0,0,0,0,10,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
49,24,25,106795583.0,1.0416666666666667,0,0,25,49,0,0,0,0,0,0,0,0,2.340920785085279e-07,1.1236419768409337e-07,1.2172788082443448e-07,3.82600093114e-05,4.7942057678e-06,3.34658035435e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
1710,753,957,119902125.0,1.2709163346613546,0,0,957,1710,0,0,0,0,0,0,0,0,7.981509919e-06,3.9865848916e-06,3.9949250273e-06,0.000610673080231,0.0003468328855722,0.0002638401946587,0,0,0,957,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
11,6,5,10694.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
127,63,64,115210307.0,1.0158730158730158,0,0,65,127,0,0,0,0,0,0,0,0,5.641856331482564e-07,2.777529270883724e-07,2.8643270605988404e-07,5.96821602081e-05,9.9643862592e-06,4.97177739488e-05,4,4,0,57,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
11,6,5,4189.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
723,400,323,49998756.0,0.8075,0,0,401,723,0,0,0,0,0,0,0,0,8.0201995425e-06,4.0000995224e-06,4.02010002e-06,0.0006133352597812,0.0002640065684834,0.0003493286912978,0,0,0,401,201,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
41,20,21,96553263.0,1.05,0,0,21,41,0,0,0,0,0,0,0,0,2.174965334936428e-07,1.035697778541156e-07,1.1392675563952717e-07,2.90202517547e-05,3.8735096917e-06,2.51467420629e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
11,6,5,6030.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1668,716,952,119998329.0,1.329608938547486,0,0,959,1668,0,0,0,0,0,0,0,0,7.9917779521e-06,4.0000557007e-06,3.9917222513e-06,0.0006109585075972,0.0003473298365679,0.0002636286710292,1,0,0,958,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1739,946,793,119781499.0,0.8382663847780126,0,0,963,1739,0,0,0,0,0,0,0,0,8.0396389095e-06,3.9905995833e-06,4.0490393261e-06,0.000615470674649,0.0002633795724997,0.0003520911021492,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
11,6,5,15252.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
3,1,2,2088.0,2.0,2,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
1672,948,724,119737443.0,0.7637130801687764,0,0,957,1672,0,0,0,0,0,0,0,0,7.9924873625e-06,3.9837162716e-06,4.0087710909e-06,0.0006115129751016,0.0002629252739262,0.0003485877011754,0,0,0,957,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1703,954,749,119768682.0,0.7851153039832285,0,0,959,1703,0,0,0,0,0,0,0,0,8.0071015559e-06,3.9910266358e-06,4.0160749201e-06,0.0006126309380276,0.0002634077579646,0.000349223180063,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1726,937,789,119832879.0,0.8420490928495198,0,0,963,1726,0,0,0,0,0,0,0,0,8.0361918034e-06,3.9888885587e-06,4.0473032447e-06,0.0006152067831066,0.0002632666448746,0.000351940138232,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
11,6,5,18344.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
11,6,5,14858.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1724,944,780,119831685.0,0.826271186440678,0,0,964,1724,0,0,0,0,0,0,0,0,8.0446169141e-06,3.9889283038e-06,4.0556886102e-06,0.0006159389313435,0.0002632692680571,0.0003526696632864,0,0,0,964,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1691,954,737,119762912.0,0.7725366876310272,0,0,958,1691,0,0,0,0,0,0,0,0,7.9991374959e-06,3.9912189175e-06,4.0079185783e-06,0.000611934018438,0.0002634204485609,0.0003485135698771,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
30,11,19,47622931.0,1.7272727272727273,3,0,19,28,0,0,0,0,1,0,0,0,3.569708886670584e-07,1.0499143784325245e-07,2.5197945082380585e-07,0.0001113329206889,1.33969074687e-05,9.79360132201e-05,0,0,0,17,0,0,0,0,0,0,0,8,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
46,23,23,119998769.0,1.0,0,0,24,46,0,0,0,0,0,0,0,0,2.000020516877136e-07,1.000010258438568e-07,1.000010258438568e-07,2.87002944171e-05,2.49835896233e-05,3.7167047938e-06,4,6,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
127,63,64,114191820.0,1.0158730158730158,0,0,65,127,0,0,0,0,0,0,0,0,5.692176549949024e-07,2.8023023015133657e-07,2.8898742484356585e-07,6.02144707037e-05,1.00532595066e-05,5.0161211197e-05,4,4,0,57,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
11,6,5,9927.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1708,949,759,119813263.0,0.7997892518440464,0,0,962,1708,0,0,0,0,0,0,0,0,8.0291611789e-06,3.9895416252e-06,4.0396195536e-06,0.0006145813756862,0.0002633097472689,0.0003512716284172,0,0,0,962,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
20,6,14,41169043.0,2.333333333333333,0,0,14,20,0,0,0,0,0,0,0,0,3.4006134172222564e-07,7.287028751190547e-08,2.671910542103201e-07,0.0001158151769522,2.6719105421e-06,0.0001131432664101,2,1,0,11,1,0,0,0,0,0,0,8,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
121,60,61,119786488.0,1.0166666666666666,0,0,63,121,0,0,0,0,0,0,0,0,5.259357800021652e-07,2.58793796509002e-07,2.671419834931633e-07,5.70682062237e-05,4.56896273643e-05,1.13785788594e-05,4,4,0,55,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,9,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
1740,942,798,119724416.0,0.8471337579617835,0,0,965,1740,0,0,0,0,0,0,0,0,8.0601771321e-06,3.9925022478e-06,4.0676748842e-06,0.0006172174604718,0.0002635051483567,0.0003537123121151,0,0,0,965,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
32,11,21,39876494.0,1.9090909090909087,3,0,19,30,0,0,0,0,1,0,0,0,4.2631631557177524e-07,1.2538715163875742e-07,3.0092916393301777e-07,0.0001331611550403,1.60997102704e-05,0.0001170614447699,0,0,0,17,0,0,0,0,0,0,0,8,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
1712,937,775,119810784.0,0.8271077908217717,0,0,962,1712,0,0,0,0,0,0,0,0,8.0293273099e-06,3.9896241727e-06,4.0397031372e-06,0.0006145940919642,0.0002633151954001,0.0003512788965641,0,0,0,962,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
43,21,22,117856721.0,1.0476190476190477,0,0,23,43,0,0,0,0,0,0,0,0,1.9515221367816605e-07,9.33336674112968e-08,1.0181854626686925e-07,2.94849540231e-05,3.7672862118e-06,2.57176678112e-05,4,4,0,15,3,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
11,6,5,5603.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
11,6,5,5178.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
48,23,25,117859748.0,1.0869565217391304,0,0,25,48,0,0,0,0,0,0,0,0,2.121165234461557e-07,1.0181593125415473e-07,1.1030059219200097e-07,3.49483184029e-05,4.361115722e-06,3.05872026809e-05,4,4,0,17,3,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
49,24,25,119953525.0,1.0416666666666667,0,0,24,49,0,0,0,0,0,0,0,0,2.0007748834392322e-07,1.0003874417196161e-07,1.0003874417196161e-07,3.40465192665e-05,4.2849928753e-06,2.97615263911e-05,4,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
11,6,5,4232.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
43,20,23,98155926.0,1.15,0,0,23,43,0,0,0,0,0,0,0,0,2.3432105362645146e-07,1.1206659086482461e-07,1.2225446276162684e-07,2.86686715176e-05,3.8917670645e-06,2.4776904453e-05,6,5,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
120,59,61,101055772.0,1.0338983050847457,0,0,63,120,0,0,0,0,0,0,0,0,6.234181259829474e-07,3.067613000868471e-07,3.1665682589610024e-07,6.47167387925e-05,5.46430935186e-05,1.00736452738e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
49,24,25,105452757.0,1.0416666666666667,0,0,25,49,0,0,0,0,0,0,0,0,2.370729861524626e-07,1.137950333531821e-07,1.2327795279928052e-07,4.41714387799e-05,3.38540224225e-05,1.03174163573e-05,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
11,6,5,12558.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1727,956,771,119790826.0,0.8064853556485355,0,0,957,1727,0,0,0,0,0,0,0,0,7.9889256294e-06,3.9902888723e-06,3.998636757e-06,0.000611065157861,0.0002633590655765,0.0003477060922845,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1727,947,780,119843583.0,0.8236536430834214,0,0,960,1727,0,0,0,0,0,0,0,0,8.0104414101e-06,3.9885322854e-06,4.0219091246e-06,0.0006129739962798,0.0002632431308399,0.0003497308654398,0,0,0,960,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
11,6,5,13947.0,0.8333333333333334,3,0,2,9,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
1736,928,808,119780525.0,0.8706896551724138,0,0,967,1736,0,0,0,0,0,0,0,0,8.0730986944e-06,3.990632033e-06,4.0824666614e-06,0.0006183809930704,0.0002633817141809,0.0003549992788894,0,0,0,967,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
1718,956,762,119761819.0,0.797071129707113,0,0,957,1718,0,0,0,0,0,0,0,0,7.990860593e-06,3.9912553432e-06,3.9996052498e-06,0.0006112131613498,0.0002634228526538,0.0003477903086959,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
92,38,54,115040127.0,1.4210526315789471,0,0,54,92,0,0,0,0,0,0,0,0,4.6940142894661443e-07,2.260080954187403e-07,2.4339333352787414e-07,4.64272783704e-05,3.77259666968e-05,8.7013116736e-06,5,4,0,45,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
95,46,49,106302562.0,1.065217391304348,3,0,48,93,0,0,0,0,1,0,0,0,4.3272710586222747e-07,2.1636355293111373e-07,2.1636355293111373e-07,6.05441663767e-05,2.99616485254e-05,3.05825178512e-05,3,3,0,40,1,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
15,9,6,60047430.0,0.6666666666666666,0,0,10,15,0,0,0,0,0,0,0,0,8.32675103663887e-08,3.330700414655548e-08,4.9960506219833215e-08,3.663770456121104e-07,1.9984202487933289e-07,1.665350207327774e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
